Author, Gender, Age, Docs, Words
c0596c9fc5b9632c6e5b29a603ff3d5a,male,30s,3.0,1105.0
c059ebfb5ffcb791212e7d562fefa5fd,female,20s,1.0,363.0
c05b03c7282acbb2d540cfac53c8480b,female,20s,2.0,165.0
c05b058a9a0597c10091f9069d5cb345,male,30s,1.0,223.0
c05c57d15bf2eb70ae4d64279c41501c,female,30s,1.0,31.0
c05c95fb23f4354302b4c761cb5e23ea,female,10s,1.0,68.0
c05d3b5798b064258eb3952454f4a4b1,male,20s,1.0,119.0
c05e8ff4e6aafd418048ec1cd48c4b61,male,30s,1.0,8.0
c06058e239cbd206135653d1de548331,male,20s,2.0,315.0
c0606e815178d297e79df6552cd8d333,female,20s,1.0,8.0
c06165a024fff09b986e9ab024cbeb6a,female,30s,1.0,48.0
c0624e429f580e466f4ced04a9bc5f64,female,30s,2.0,76.0
c06362b7cad5b87ee5acb6973d89db7f,female,20s,1.0,24.0
c066048a57543f1ff51d958b83f2cf6b,male,20s,1.0,86.0
c06646c1f73e9abf34364ba23e66dd82,male,20s,1.0,115.0
c06683e820724ff5bfe3245acb32fba8,female,30s,1.0,46.0
c066d8cc46cc5b85db9053673dc5005d,female,20s,1.0,16.0
c0670afecc31f87520192037766b05fb,male,30s,1.0,53.0
c067d5da0342e2317c51986e34723fa3,female,30s,1.0,28.0
c0693c9b10008bb190b0c65cbcb0d3d9,female,20s,1.0,119.0
c069ba5ce7f28bffec16a56d315b63b4,male,20s,9.0,902.0
c06a0f7dee4b1a417604ad2c7d49d9a3,female,20s,3.0,423.0
c06a3a99297b04b27b44553eeba6f74c,male,30s,1.0,12.0
c06a8518f4a9f72b07ffe8b3ab0a8d17,male,20s,1.0,91.0
c06b6ed5587ab5687472b814c01822b,female,20s,2.0,201.0
c06b8f3d690c92bf29903ad8aadf5b31,female,20s,1.0,136.0
c06c82f945d86678718f7ae184fad4b3,male,20s,4.0,1084.0
c06d727984e871d1ad5492cff6422912,female,20s,1.0,145.0
c06dd3c8303254a300275b1420400515,female,30s,1.0,326.0
c06efbd594804fc87a81da7593132ed1,male,30s,2.0,659.0
c06f1f823a4ab2a2218b69c10717a53f,female,30s,1.0,16.0
c06f55460b0ce862412ca84d1d5ffa55,male,30s,1.0,34.0
c071cbea516d6e15850183c9c60c4ed4,male,20s,1.0,29.0
c07355a46703dd55ed7e51e7744b33eb,female,20s,1.0,186.0
c07360d078aab1eaee153bab5d114b0,male,30s,2.0,26.0
c0744350208a5080dd7d2269226d6df9,female,20s,1.0,17.0
c0746115475c98d73081a06fe3280d05,male,10s,1.0,12.0
c07480b2162718251a1794d2eb935ce9,male,20s,1.0,50.0
c075b15a91a223d116b19b1ffe708c80,male,20s,1.0,17.0
c07711f4b8dfea949776d7705f20fca6,female,20s,1.0,20.0
c077272218f4f9947b3bf5844e70872c,male,20s,1.0,392.0
c0776ebe02275a229a53685fdb23eac5,female,20s,1.0,46.0
c077924c2d10cc8ade1508b4982d1e8d,male,30s,4.0,1362.0
c07979da42024b51d9478694c1a72e20,female,20s,1.0,364.0
c07a90641d81c773fb82d8e867342552,female,30s,1.0,53.0
c07b0e99cfa818bfaed693d82fa56c32,male,20s,2.0,14.0
c07c5497b1aa9d7f3d450360a90a8834,male,30s,1.0,12.0
c07f156d5b00802387946661dd1d3c47,female,30s,2.0,269.0
c07fe4a7a5fc4e0c2e11f788ca2d30f9,female,30s,1.0,25.0
c08066a7ec84dd64bc8551aa2ba3d3e,female,20s,1.0,23.0
c0808216e59daf3f4025a3ad122e1d20,male,20s,2.0,6.0
c080c045602b0b3112c0c6e1ecb3109b,male,20s,2.0,110.0
c081250a8877d7514c5c6f1131bb83aa,male,20s,1.0,20.0
c0822a4d495be39811e7a70a5fd9f775,male,30s,1.0,45.0
c086b738da623d1df9891c2f08f93033,female,30s,1.0,70.0
c0885dc6bc58c9c3f2ad2a80481052ce,male,30s,1.0,92.0
c08889e751cb3a028e4d28054bd7c0f,female,20s,1.0,70.0
c088df91b4ddf68e50f0960df0c5edf2,male,20s,2.0,714.0
c088fe80b3e85df71e34030dcdd14a4,male,30s,1.0,11.0
c0898f1def15efe42e1bb1cd84ac12b0,female,30s,1.0,126.0
c0899812cc8fa8d1da4816d4cf58b3e1,female,20s,1.0,27.0
c08a38e8eb47f0d5538da8b03c6ba9da,female,20s,2.0,103.0
c08e0c0e46fdb6625a6f598533a3abcb,male,30s,3.0,197.0
c08e881388008d0af9760af6d780afe9,female,20s,1.0,23.0
c08f85f05f8d59811cca10758efa75d0,male,30s,1.0,11.0
c090418cc8033215774de9e15bd9f7e8,male,30s,1.0,296.0
c093780df0d0f2b8066050600161d994,male,30s,1.0,34.0
c095981d5d40e783be7fe324563b324e,male,20s,1.0,63.0
c0959c3b2b5d711e62616b096e888c9e,male,30s,1.0,16.0
c095cd23f506a176169566206300bdf,female,20s,1.0,56.0
c09719add356057a3701fe89b9d064f5,female,30s,1.0,139.0
c09889bbfdba0809a92534085991f0be,female,20s,1.0,171.0
c098c51666df87dc649bfacf9f995d46,male,30s,1.0,72.0
c099d3cae639550b4c94cbbb3b05c294,male,20s,1.0,10.0
c099dad4d49170358377b05e73a6fad,male,30s,1.0,46.0
c09b9c512dfa8669d90a18735c58ff90,male,30s,1.0,795.0
c09bfbf3536938d978b43b505785ca50,female,20s,3.0,296.0
c09c6261f8f44903d34670c312fa43ad,male,20s,2.0,88.0
c09c643a1141e8497147270fb34d92d4,male,30s,1.0,29.0
c09c736c777c91bd9f690c0585f0803d,female,20s,1.0,11.0
c09d5994ccd64a7cdfc1d510af9355c9,male,20s,1.0,270.0
c09dfe1181e9f684a3ef6f71e6c24578,female,30s,1.0,43.0
c09ec0e99e1bcaf30cf0b0fd8abe842e,male,20s,1.0,38.0
c0a17c7083d3dcf00d688e860cec26e4,female,30s,1.0,29.0
c0a1adb8b24f87d9c00236a8fb3ead7,female,20s,1.0,97.0
c0a20149211092c061afecc1a62f6085,female,30s,1.0,45.0
c0a20f53b6d66f4ceef6b275464c6523,female,20s,1.0,41.0
c0a28afaa86512869a523d436e789839,male,20s,1.0,6.0
c0a32dd0f260d8ac39a34cbc2e507c04,male,30s,1.0,14.0
c0a5a64299ac1b374691e5a4e52e0e9b,male,30s,3.0,115.0
c0a5f4e0ca0caca52329594b8ab60e39,female,20s,2.0,1068.0
c0a75e82240a7c3eac2d232bb20a50f4,male,20s,1.0,80.0
c0a821a7478ba47bc1667f0f934046,female,20s,6.0,802.0
c0a8747814cefdb5742d2b8302ae5373,male,30s,3.0,255.0
c0a896117766eb4aaa7dc3e5db56738b,male,30s,1.0,48.0
c0a8d099170d925f8cdbbc22d81fd938,female,20s,1.0,28.0
c0aaffde95deb77d62be7e25b690ee10,female,30s,1.0,14.0
c0ab053c6a7df9baa74207e84cf7a064,male,30s,1.0,33.0
c0ada07207e452cab8e30302252c3a0c,male,30s,1.0,9.0
c0af8c27d302b8b4b37333ef84e28512,male,20s,1.0,156.0
c0b070d3b553cc1f01f0666c7dd0b931,female,20s,4.0,380.0
c0b4e36e36ca5da5ffaca6225f9dd04c,male,30s,1.0,56.0
c0b77bdc4fbcc6dce555621a71e0c0e1,female,20s,1.0,399.0
c0b8302799950cb376edd7c83a0ecf6a,female,30s,1.0,46.0
c0b838371229cf176f79e8ddcae29729,female,30s,1.0,71.0
c0b92bac62d928905c8804d56c4494ef,female,20s,1.0,356.0
c0b92feb1c873c4fde71844d513b2ac8,female,30s,1.0,27.0
c0ba2c3ce9a64ffa2f6b576a58e03fc8,female,30s,3.0,100.0
c0ba83eda6fc8de0b70b9d14f0fa2873,female,20s,1.0,123.0
c0bc2219d1217f9668d7f3fb483b3893,male,30s,1.0,52.0
c0bd15769c44c1050c5d7d47ea061e,female,30s,1.0,58.0
c0bd2023e14ff6fc48ded76496727070,female,20s,7.0,1113.0
c0be0901443c1fad186e656b591bd58f,female,20s,1.0,48.0
c0be0b5e5b418585535a4504637450ac,male,30s,2.0,443.0
c0be1223c664246686686f6f1adbcb04,male,20s,1.0,5.0
c0be9c6105bf2750a459c0a6eed74e3a,male,20s,1.0,220.0
c0bf1eceb2c25d4bf447644c2cf48ddb,female,20s,2.0,45.0
c0bf6c9cc3e20670601af0761277d0ab,female,30s,1.0,5.0
c0bf6cccde4d61e97339fd70333bb417,female,30s,1.0,184.0
c0c059563f60b01f718457ac078c46e5,female,20s,1.0,25.0
c0c078439761a1c588953101f92689fc,male,20s,1.0,309.0
c0c12f381fb003ecb836d090e086d68d,female,20s,5.0,614.0
c0c230d6cfb66b175e5696ce8bc6bc9d,female,20s,1.0,12.0
c0c2cbe0aa0128e8311a5166cc0033aa,female,20s,4.0,420.0
c0c384cd76cda8f889f06822e24b08cc,female,30s,1.0,12.0
c0c3ca96f3d6027f0050c601b4fb861b,female,30s,14.0,1114.0
c0c415be5da2bf7d1c69cb65199ac44e,female,20s,1.0,50.0
c0c4dd4a78376cd32a78b0012ad5afb6,male,20s,1.0,57.0
c0c59841932eab6999a76ae38723b74e,male,30s,1.0,46.0
c0c6165b9f1c439148eeef34c43cc253,male,20s,1.0,54.0
c0c68519a86bd3297f33c3d3b5d18a18,male,20s,4.0,763.0
c0c6880c87526d1e2a91cbd3704fd561,female,30s,1.0,18.0
c0c6ee99909a483eaf4cddfaa47280f5,male,20s,2.0,314.0
c0c77b5d9fdd4dea6db94bb7988cacf5,female,20s,1.0,37.0
c0c7aba53a3809262a5bed5e422109c2,female,20s,1.0,121.0
c0c89250679c5a3072b3947828e11c97,male,30s,6.0,366.0
c0c8dbd3952b8ef6ed6c632a1f04c426,female,20s,1.0,84.0
c0c9256578286e5ab204b81caf0ba1c9,female,20s,1.0,109.0
c0c987813ff417bd4cffaad7a1ea7715,male,30s,1.0,732.0
c0cb2c58172149b035b273655aaf3c77,male,20s,1.0,117.0
c0cb5f9fa8f5580b486d13f4154845cf,female,20s,2.0,699.0
c0cd64d411f255c7948574063f09ee60,female,20s,2.0,64.0
c0ce8894fd08a0a1f4db12b4d8b8d329,female,30s,1.0,24.0
c0cf8864fd574bfd7b38cb8ea6c73938,male,20s,1.0,45.0
c0cfde45332ac7647740f03358b9dd70,male,20s,1.0,43.0
c0d0f52faf5981024013ba7d52b2c14f,male,10s,1.0,18.0
c0d186d1ecf664ddd5b82f1d368f2cc7,male,20s,1.0,13.0
c0d26ded8e54a3a5a29ef5cc70bef1b3,female,20s,1.0,140.0
c0d412bf754fb56e69b8a1914b5c5d0d,male,30s,1.0,50.0
c0d44e4af4bf22639e486ba6822b6d8a,female,10s,4.0,865.0
c0d51b005386e191ae7ee853569d0b38,female,30s,1.0,4.0
c0d8403e6815229bc035610ce19ee2da,female,30s,1.0,35.0
c0da3556846acea7acf8f2063b118b0a,male,20s,1.0,19.0
c0db405cad606a039b2faefa9a612e4,female,20s,1.0,31.0
c0db71105b4b14443a64c4f2dcdf3f55,female,20s,2.0,1579.0
c0db738997f069f7acc33b5647edad0a,male,20s,1.0,79.0
c0dca4a66945ca12f057fb3e314c5d0a,male,30s,1.0,31.0
c0dcd6f439afcae77af6f3dcbfad8979,female,20s,6.0,575.0
c0dde2c08c53c7fb9c2c78a8366e9579,female,20s,1.0,13.0
c0deee439ddc82d98e279684411c24c0,female,20s,1.0,29.0
c0dfc659b3512227469d6f0b3d095aa6,male,30s,1.0,52.0
c0e0b4aa5091192b65d5225efadd510f,male,30s,1.0,21.0
c0e15acf54165541e0d761e7e7a9cdff,female,30s,1.0,69.0
c0e34d782fcddfcd39d504ee5756f552,female,20s,2.0,34.0
c0e3c65c08ac466db7f348464f150f8c,female,20s,4.0,1227.0
c0e3cd7c2366e2bca9908081cf96f6a6,female,20s,4.0,1329.0
c0e490f2cef66b267f40b855bc54245b,male,20s,4.0,1078.0
c0e53625e2a8cfe79dd8a62cc16f6703,female,30s,2.0,445.0
c0e5a48601d6e50fdd59688f656554af,female,30s,1.0,31.0
c0e6fb363e6dbe68dcc6616556e3fc89,female,30s,3.0,1032.0
c0e7714518ca0480f42e4b2eb61772c3,male,20s,1.0,10.0
c0e77569bf0e6a6681cdc6e3f238930f,female,30s,1.0,191.0
c0e822150507ab9e89fc8385408e00d0,male,30s,5.0,1334.0
c0eb0d9a73ab6a804260bb73a4b1e25b,male,20s,1.0,15.0
c0ec5547a927199f47b646f57a9c28a1,female,20s,1.0,21.0
c0edb4c87365ccab3975ac716f4b2075,female,20s,1.0,24.0
c0edbc3fb7eedb983994dfc89ef51044,male,20s,3.0,1830.0
c0ee7eac0de9e9c5fd93bd0affa21ee9,male,30s,1.0,559.0
c0ef0d8e2965fd62d73cc9e4538449d3,male,30s,1.0,62.0
c0f0724b6cf664dd30f1dc3fd747e3ac,male,20s,1.0,54.0
c0f084317ac63b0b11293acf58bb738,female,30s,1.0,143.0
c0f0d07ca426463a8e2d1b816123936e,male,30s,7.0,845.0
c0f0f7bc94c834f6a044564e862ded,male,20s,1.0,83.0
c0f1007fd1c2b1203d49b5e5a63ce7f,male,20s,1.0,160.0
c0f33e2d1f153905119ea45bf854eb93,female,30s,1.0,1210.0
c0f4570e1869a0cd6eae430df5f6d737,male,30s,1.0,42.0
c0f63c03b9a441de170337287b58547e,male,20s,2.0,1491.0
c0f69f6a4b0dd9804991e5b05e34cb5,female,20s,2.0,152.0
c0f6aa0e8ab8eb65906b425f21c65465,male,30s,3.0,114.0
c0f6bd3e24421a964438c818ddfae19f,female,20s,1.0,248.0
c0f704fcfd37a7ad966ff0f83804123e,male,20s,3.0,1117.0
c0f8addf4b7b270b92b78702ac9be805,female,30s,1.0,75.0
c0f8fad32b3fbca4787fe8550a82ffae,male,30s,13.0,983.0
c0f998880c8a4ca7f967b5f1e6635544,female,20s,1.0,30.0
c0fa5fbbe4f3e0dcab3688235a5a2d0e,female,30s,1.0,14.0
c0faa4be52677e940101cf6fb3b39440,male,10s,2.0,452.0
c0fab54aa8190c1bc6410c2ff6060532,male,20s,3.0,1017.0
c0fb6bd92591569ac02fa51f010f8923,male,20s,1.0,18.0
c0fe0ec54e5daf4d137405d3d172dc46,female,20s,1.0,65.0
c0ff279bc5184044d5d1ae3b55e743f0,male,30s,1.0,21.0
c0ffdc948508e9cff1e8d7685018b4fa,female,20s,7.0,1013.0
c100008453ae5f4e645025c1c27d1bdd,male,20s,2.0,1247.0
c1010d5cbc976a5885c7d49c66128424,female,20s,1.0,70.0
c101dd9e67daa593617932d6cfc0731a,male,30s,1.0,41.0
c1023c201ab9c691da0e742e19934495,male,20s,1.0,24.0
c102bf7cc4e23b17472e487fe634791b,male,20s,1.0,26.0
c1036afbe8a41281aef12730357246bd,male,30s,2.0,131.0
c1045b691427da70d8f44fff57508f2b,male,20s,1.0,81.0
c1048426e36d0a038878cf0441019262,female,20s,1.0,34.0
c1051771257d804a77b50ffc314b5dde,female,30s,1.0,43.0
c105310303a2ed01afd2f38e74e2f95f,female,20s,1.0,18.0
c1060e23e723cfe3e81d37d551187bf1,male,20s,1.0,331.0
c106f00d0824bbfc505be09f2921290b,male,20s,1.0,129.0
c107139d9c423063588a7d24a68372bb,female,30s,4.0,1136.0
c107ba53d0e70f058bcf2f7a37448eab,male,20s,6.0,1104.0
c1097fe397eafc3cad7cc7a410bd03da,male,20s,1.0,23.0
c10ac4a5aac12d1e2d24fe79480eef0d,male,20s,1.0,7.0
c10af397af03244b5ee5c14bce91dd09,male,20s,1.0,52.0
c10b35781f1c2b7d1b00c49560968dd7,male,30s,3.0,109.0
c10bca734e62a03c73776148e738f94d,male,30s,2.0,205.0
c10cc52d03589539e094925eb23bc350,male,20s,1.0,85.0
c10ddad87925787f0227b517f4bb3501,male,20s,1.0,139.0
c10e02c370389e2544345f073978ac46,female,20s,2.0,1068.0
c10e96d868ff8112ad992fc7950ba84d,female,30s,1.0,24.0
c10f1c9b91ffd16afa21738aa19ec2e4,male,20s,1.0,48.0
c10f653d20c9f34ef781903e91770f24,male,20s,1.0,6.0
c110f6788482c98a3fd309bc24e8c2be,female,30s,2.0,1007.0
c1116c203afad5f49e063857f5780c3e,male,30s,1.0,43.0
c1117cb74c736410f73d4df0f47865ba,female,20s,3.0,63.0
c111b2eb32b94e0045e4969d79d11f5b,female,30s,4.0,212.0
c111d651800540d8819590fb4efde932,male,30s,1.0,7.0
c1122a37bbd865b47e90aa382881b0ac,female,20s,1.0,268.0
c112d1f14d7f37b263bf97188193c6ab,female,20s,3.0,1729.0
c1132cf383fcc4d491e3cef57432f932,female,30s,1.0,12.0
c113b1945d87865467785939f93a4593,male,30s,1.0,45.0
c114918141a71ae88ef1a6f6e4f4eb3a,male,20s,1.0,11.0
c114b45e5981fcca788690af3861cc1e,male,30s,1.0,30.0
c114dca8af418bfb4b13a7c93b8e408e,male,20s,1.0,19.0
c1154d83a4e55f4aa71e19bfa5885740,female,20s,1.0,56.0
c1157bb42f4161f642c03e982fe05d29,male,20s,1.0,14.0
c115f7f50ba14aec6988a76363a5c40f,male,20s,1.0,13.0
c117a8d5d7f3b45f8915d0af42421eca,female,20s,1.0,95.0
c11882b2232189ae178ec83835f08fe4,female,20s,1.0,24.0
c11a6d97c9a7ec73e2720fb1b9a0205a,male,20s,2.0,48.0
c11ba644ddf5d0aedcea91915372af5b,male,20s,1.0,12.0
c11c8604a3d013c2fd09d94723dd320f,female,30s,1.0,14.0
c11ce15722d383fc80b92374cdfe543f,male,10s,1.0,45.0
c11d3debb9c5d3ae2554e46081a7785b,male,30s,1.0,3.0
c11d6180da1beb630aea34313d1d67f4,female,30s,3.0,1637.0
c11e2e0c8214e67439ec7c6926a704ec,male,30s,1.0,18.0
c11f6e8905003f4e27baf16e3e87e5a6,male,30s,7.0,132.0
c120642161e684ebb0760949dda54e5b,female,20s,1.0,94.0
c12099c142105803c36b8e789e780c3,female,20s,4.0,907.0
c1209cd35da2f1bb27410c72d93d7a4d,male,20s,1.0,74.0
c121c6c176c0b7d3c82ea908cbac2447,female,30s,1.0,15.0
c1222f3a4d59d6efc83a64c449766db9,female,10s,1.0,12.0
c1232e19710f42d902efa3f157f76814,male,20s,3.0,378.0
c12453189dd3a0940360dcebc4a67cab,female,30s,1.0,7.0
c1247d6bbffddb5416d2092a24137c39,female,20s,3.0,162.0
c125b00915ec207c4c3fa7f5742e5532,female,20s,5.0,1102.0
c126a0f536a0183237eab4ec92a7b25a,female,20s,1.0,95.0
c128c77624e813eb5104a4d9d25fb33c,male,20s,1.0,29.0
c12abd451b6da8f566240d30b10d7a76,female,30s,1.0,13.0
c12b3e266d19f25f287497aba0cbc7fd,female,30s,1.0,18.0
c12bb150f371db17d9a480f3a80feff,male,30s,1.0,6.0
c12be7d6bee3960573238060fe7a5b3,female,30s,1.0,88.0
c12e05ae05736bdf07cfde827f3d9ca9,male,30s,1.0,86.0
c12e3ee95a594a051fd8bb24f632c08c,male,20s,2.0,262.0
c12eacbdfd43cbf9edac3fcdf464a98,male,30s,2.0,4.0
c12f55a4a36da7b51117162c6851b594,male,10s,2.0,55.0
c131fb459d4dc1e90480d79af31545c0,male,20s,3.0,131.0
c131fc1982cf50d80adf0448f3c67474,female,20s,2.0,86.0
c132a95a224e2271d3c57df519652b46,female,20s,5.0,867.0
c132c63183cdd45408d0db4e6a9ea4e0,female,20s,3.0,156.0
c1349575b5920a753ec75339bb493f59,female,20s,1.0,417.0
c134e6fd94f4fcb63407406f966f5369,male,20s,3.0,621.0
c135b7fec1df24a74de251758c22a9bd,male,20s,1.0,17.0
c135c487ef144938c736c746721ea03b,female,30s,5.0,131.0
c13621f19d1d7ef3154b8b5ef0aa1158,female,30s,2.0,67.0
c1367c0f437f7107128e5fdf296d7734,female,30s,2.0,345.0
c1368f1b863af80f910c4c97918185ea,female,20s,2.0,193.0
c138b71dfe7504e2c1753819dcc9aa64,male,30s,1.0,46.0
c13b1c4f7cc25daba468075cf6517714,male,30s,6.0,1007.0
c13b297a152c8461bb0aa3f34416540,female,20s,3.0,1439.0
c13b4157fcd4ee4779c6eaf3650adc40,male,20s,1.0,37.0
c13e393c9072486eca25b2dfe2f45249,female,20s,1.0,240.0
c13e66ed3d2ca8d61d3d2f36ea8e7325,male,30s,1.0,40.0
c13e7e3c9e9a9718fba78bc85ded0d63,male,20s,1.0,34.0
c13ebde67cbcb1232694601ba36f2355,male,20s,1.0,23.0
c13f6564a931063c15c4d7633e684ea2,male,20s,1.0,64.0
c14093a4c3ede75f53e2a1de5b7cae5e,female,20s,4.0,1282.0
c140c9c8ab593cea5499ec6b1369d7c0,female,30s,1.0,225.0
c142a71abafa51f98cb209613c213d97,male,20s,1.0,47.0
c1467603d6a960348087ff7cd4f7accf,male,30s,1.0,6.0
c1490e689b24e6ec85b47ec0f828c652,female,30s,2.0,116.0
c1491dd2c74f5d9a82bc4338b737d01e,female,20s,1.0,19.0
c1499bd8096e41f4e00234dcb04e09ca,male,30s,1.0,35.0
c149c45b61ae7fe4efb6f4bd4e31c544,female,30s,1.0,29.0
c14b6023b5f753d52e270187464dd68a,female,20s,1.0,895.0
c14c6444933d78322b93e88acde6d4b3,female,20s,1.0,23.0
c14dcd79ae168ea8df55c6a5322b0716,male,20s,1.0,44.0
c14e3e11d52767a619b079a33f043d3a,male,20s,1.0,10.0
c14e4fbb7aa407b1db3c4d089165eef8,female,20s,1.0,29.0
c14e51b8176889d92c07cb7ddcce0fcc,female,30s,1.0,7.0
c14ef01222b948eb9c89cf9bcc07b6cd,female,30s,1.0,48.0
c14fa7b83735b7244571defb08b07157,male,30s,1.0,12.0
c150278f0997932ed1201367efa0d1c1,male,30s,2.0,1552.0
c1502a77b06852b77e29e8eb3862792b,male,20s,1.0,44.0
c1528474700dae0dafa398c045fa379b,male,20s,3.0,152.0
c152abe3a71532f0b01bcdb23deb127f,male,20s,1.0,107.0
c152c3ebabed7337cdf1647b85077d48,female,30s,1.0,18.0
c152dad83dcd3d436b5becd728a7f74e,female,20s,1.0,168.0
c152fdecb009b9303d7049978d79210d,female,30s,3.0,1546.0
c1530904d526bc39c2bab8049ba9f73d,male,20s,10.0,700.0
c158f8e2e101f4ae82aaa70ca3859acc,female,30s,2.0,742.0
c159f1cb6e8fad3d424de6a7e80190ef,male,30s,1.0,10.0
c159fabb7ff44ad69f81f3b8a44b7062,male,20s,1.0,24.0
c15a81df8393419418c91ead0f213c64,female,30s,2.0,757.0
c15ab82df37540529f707dc0894e3e1,female,30s,2.0,1416.0
c15b86eda7b8a81c325afa8e4b563ac0,male,20s,2.0,46.0
c15d8ec2b2aa4f81ad1ddca432d57d32,female,20s,1.0,20.0
c15e9279fa1c23180078a476e3551969,female,30s,1.0,12.0
c15ee8a864664c9929f4797ddaf28983,male,30s,1.0,69.0
c16152a72c19629b7f3ab18bdc72915c,female,30s,1.0,47.0
c1617fb80eda201a5fd2b13c2f0c075b,male,30s,1.0,244.0
c162031ec9d069f65a908396f932aec3,female,20s,1.0,29.0
c162374f94b725bff2cf6bf02f451674,male,20s,2.0,2643.0
c1638373d8895c8fcf0324f4a7cebcad,male,20s,1.0,52.0
c163f2eb15eddd3c688294fabc55b21f,male,20s,1.0,316.0
c1642a6d647376eb120a03ed791fe7ee,male,20s,1.0,9.0
c165030166d2fc0daa0bc9ff55b65aeb,female,20s,1.0,66.0
c165bba4aae0c5686fa8b5f1f201118f,male,20s,1.0,90.0
c166e4752336824d8adc8a2e4f746e44,male,30s,1.0,221.0
c1680e70111f10459ad56f50e84005c4,male,20s,3.0,930.0
c1688dacb2dae866139d55592f22a14e,female,30s,1.0,92.0
c168b96518819aafbb306e30663e6b71,male,30s,2.0,66.0
c16c3fdc40b99a7fadcb96abd7a240c,male,20s,1.0,73.0
c16cc2ea25c0090627aced361e410219,male,20s,2.0,33.0
c16d3847c1a9cf73de288009ad4c5844,female,30s,1.0,1032.0
c16d38e80142c86c0bbdf649d6f113ab,male,20s,1.0,65.0
c16e1838d8580d8f1aa21c894812057,female,30s,1.0,18.0
c16ec91e024d2393214af5bfae367818,female,30s,2.0,424.0
c170a1a94265ce46c0d838941146dc0d,male,20s,1.0,380.0
c174f457beef33c601d4ea1c0fc3a423,female,30s,2.0,25.0
c17570ec8fbfdb4d532e9b32ba8ffcc6,female,30s,1.0,36.0
c176e255d1b851a133cdf6956a7984cd,male,20s,1.0,31.0
c176f4ff937ce94ede9984c793237655,male,30s,1.0,102.0
c17854417529d1fcf85567c5dbf2ddc9,male,20s,6.0,748.0
c179aa3291c0cb44343874f8bcf26fe0,male,20s,2.0,92.0
c17aabd5bcc0cd7baaadc94f23ceda9f,female,20s,1.0,18.0
c17bfa1961408236d4bb9781541f227a,female,20s,1.0,12.0
c17c0f8e1298d5d77a7967ea76262da5,male,20s,1.0,85.0
c17c114c282f341db787967020e1bedf,female,30s,1.0,79.0
c17c5ce4a3b219c8a1cba5212f03e6d8,female,20s,1.0,7.0
c17c8cd526468f588b9ffd3372e58790,female,20s,1.0,25.0
c17d60fe19884988c7b06ddca67f3eee,female,20s,1.0,146.0
c17db2a003f8f3b08a1907454bf80523,female,30s,3.0,645.0
c17e481b6dcbeb836189e560a2dca64f,male,30s,3.0,827.0
c17f9372ddd14c1106ea4b0e0125b29,female,30s,2.0,1599.0
c17fe10bcb5c325556984ed295a055de,female,20s,2.0,191.0
c18011664dd1c35a6d407429e5b734ef,female,20s,1.0,53.0
c182012cee4fc06c0c0e7b0e1ebb8998,male,30s,1.0,4.0
c183189dcc76d7ae7eedfd550320277f,female,30s,7.0,1359.0
c1854761976431bdc53f3247d39bfc3c,male,30s,1.0,1110.0
c1859d1e83d814da8e8cf7dc4aafa177,female,30s,1.0,62.0
c185afdd5703278cb70fa27c06f3a6cd,female,20s,1.0,15.0
c185ead14d8f3957889de8eb64eb8657,female,30s,1.0,38.0
c1865dd6674d4685e56d9823b4a2e1b4,male,30s,1.0,8.0
c1868384baae15ac9f747e3892d9f9b2,male,20s,1.0,129.0
c186c2cdce80f7279553e0c3446c306b,male,20s,1.0,17.0
c1871e6f186e258ceae1ac7ea09faf96,female,20s,3.0,579.0
c1873608b5c9e95c6bce058efd1f8704,male,30s,1.0,92.0
c1876bebda131d2bf6b5191cea4ec22d,male,30s,1.0,463.0
c1882f7a7f8866ef2d9a8b5a08bddea8,female,20s,1.0,158.0
c18876046f3f466d8f73f7ab3ff99d2b,female,30s,1.0,100.0
c188928b01dd4230aa8498e2e815c86d,female,20s,1.0,5.0
c188b7db11feeada853ef4a0bb6e6481,male,10s,1.0,203.0
c189529660c9ca28d1ff0a83b723f80e,female,20s,1.0,44.0
c189789303766f0933c5c36bbd2cd43d,male,20s,2.0,99.0
c189bdaf4da7bc4a3bc0f3d1d21fd3d0,female,30s,1.0,6.0
c18bf39bbec291d525468925ba928c34,male,30s,1.0,188.0
c1940dc1c62d5a0aac655ddda5509821,male,10s,1.0,29.0
c194d271f739f1e5ff99a79a5b5b7c65,female,30s,1.0,35.0
c19612557263088c4eb4bfa6c973e23d,male,20s,1.0,12.0
c197831624495eacb1c7ff30f00090a8,male,30s,1.0,84.0
c197e409b4947ceca5e18ce85f73e738,male,30s,1.0,21.0
c19859bbaa9663f473f7c3287a9af9aa,male,20s,1.0,26.0
c1994f2f91e6ef3ed9b19119fa4ebca3,male,20s,1.0,48.0
c199694b8dd556bffd6b0c3c6ee5084f,male,20s,1.0,77.0
c19a08618cb4066ca872e70bc6a6cf1e,female,10s,1.0,170.0
c19a3462a35cb2cf2ef25aa18b081903,female,30s,2.0,72.0
c19af20f88060c08b924163e87e92e52,female,20s,1.0,89.0
c19b2ecf6e47321923264fa4868444eb,female,30s,1.0,9.0
c19c37e672f226882a61b47c72d8dc7d,female,30s,1.0,12.0
c19cc2236ff2a9c281ab9729b1d27051,male,20s,1.0,36.0
c19d2f34347c2dc5506717e15b0ca1e3,male,20s,1.0,17.0
